,V_TINY,T_TINY,V_BSbs,T_BSbs,V_BBbs,T_BBbs
239,0.3917996734380722,6.120140743255615,0.78125,7.084874391555786,0.7930693030357361,35.92398195266723
240,0.43093010485172273,6.15590615272522,0.74375,7.114567518234253,0.7970296978950501,36.075595712661745
241,0.3179416641592979,6.191642475128174,0.78125,7.145327520370484,0.7871287107467652,36.227597904205325
242,0.412768292427063,6.227399444580078,0.75625,7.175369787216186,0.7801980257034302,36.38167090415955
243,0.3740781515836716,6.2631144523620605,0.75625,7.205067539215088,0.7653465509414673,36.53388395309448
244,0.40115575194358827,6.298917961120606,0.8,7.236263132095337,0.799999988079071,36.68552622795105
245,0.4091359287500381,6.33464732170105,0.74375,7.266036176681519,0.7861386179924011,36.83905348777771
246,0.40264171957969663,6.370381927490234,0.7375,7.295874071121216,0.7772276997566223,36.99097146987915
247,0.39543203711509706,6.406187915802002,0.75625,7.326168870925903,0.7910891056060791,37.141713523864745
248,0.42724270820617677,6.441932439804077,0.81875,7.356148624420166,0.7782178163528443,37.29428954124451
249,0.4355531096458435,6.477676916122436,0.79375,7.386018514633179,0.801980197429657,37.446741580963135
250,0.3440286099910736,6.513414144515991,0.7875,7.41638069152832,0.8188118815422059,37.596868228912356
251,0.38596588373184204,6.5491495609283445,0.75625,7.446291399002075,0.798019802570343,37.74859790802002
252,0.3736929029226303,6.5850300788879395,0.80625,7.475975847244262,0.7722772359848022,37.89977321624756
253,0.4106218993663788,6.6207880020141605,0.79375,7.505905961990356,0.8108910918235779,38.05072016716004
254,0.4276279628276825,6.656532716751099,0.825,7.535976886749268,0.7683168530464173,38.2014340877533
255,0.40231150984764097,6.692491912841797,0.76875,7.565908336639405,0.7801980257034302,38.35058979988098
256,0.4113373726606369,6.7282490730285645,0.7875,7.595570802688599,0.794059407711029,38.498672580718996
257,0.48442486524581907,6.7641575813293455,0.73125,7.625325775146484,0.7831682920455932,38.647617721557616
258,0.4149697333574295,6.799832010269165,0.7875,7.655074214935302,0.7841584086418152,38.79594144821167
259,0.40588882863521575,6.8356091499328615,0.8375,7.684570932388306,0.7752475261688232,38.944770860671994
260,0.34111171662807466,6.871579170227051,0.79375,7.714290428161621,0.8079207897186279,39.09356060028076
261,0.4037424325942993,6.907372283935547,0.74375,7.74405255317688,0.7881188154220581,39.24258122444153
262,0.4319207400083542,6.94311933517456,0.79375,7.7739509582519535,0.7970296978950501,39.39152908325195
263,0.41711612939834597,6.978909540176391,0.7875,7.803564882278442,0.8049504876136779,39.54033765792847
264,0.42724270820617677,7.014719533920288,0.7625,7.83325572013855,0.801980197429657,39.68943305015564
265,0.4507980227470398,7.050354623794556,0.8125,7.863507270812988,0.7910891175270081,39.83802900314331
266,0.4077050179243088,7.085897541046142,0.79375,7.8931904315948485,0.7881188154220581,39.98757095336914
267,0.3772702246904373,7.121448230743408,0.7875,7.922869920730591,0.8059406042098999,40.13670125007629
268,0.41243809163570405,7.156886720657349,0.8125,7.952640342712402,0.8168316841125488,40.28889441490173
269,0.42652723789215086,7.1923487186431885,0.825,7.982474374771118,0.8158415913581848,40.441852760314944
